date,matchup,prob,bet,winner,stake,profit,bankroll
2026-04-02,GSW vs. CLE,0.622759705361366,AWAY,AWAY,28139726.445664044,25607151.06555428,566210114.7383575
2026-04-02,LAC vs. SAS,0.6189406470975672,HOME,AWAY,28337981.853707373,-28337981.853707373,537872132.8846502
2026-04-02,POR vs. NOP,0.699109054185618,HOME,AWAY,49546046.229254514,-49546046.229254514,488326086.65539575
2026-04-02,OKC vs. LAL,0.6882288610108277,HOME,AWAY,42194207.859388776,-42194207.859388776,446131878.796007
2026-04-02,DET vs. MIN,0.7160627852895605,HOME,AWAY,45064212.48953784,-45064212.48953784,401067666.30646914
2026-04-02,CHA vs. PHX,0.7253198202840303,HOME,AWAY,42460378.983399786,-42460378.983399786,358607287.32306933
2026-04-03,SAC vs. NOP,0.5874366814418432,AWAY,AWAY,12019655.372595662,10937886.389062053,369545173.7121314
2026-04-03,DAL vs. ORL,0.5815049232610057,AWAY,AWAY,11236041.65947231,10224797.910119802,379769971.62225115
2026-04-03,MIL vs. BOS,0.6826914406710765,AWAY,AWAY,31710860.62198599,28856883.16600725,408626854.78825843
2026-04-03,MEM vs. TOR,0.6450696060812001,AWAY,AWAY,26053660.696138263,23708831.233485818,432335686.02174425
2026-04-03,HOU vs. UTA,0.718265354505593,HOME,AWAY,44170314.97779811,-44170314.97779811,388165371.04394615
2026-04-03,NYK vs. CHI,0.7280965726471943,HOME,AWAY,41660003.47415742,-41660003.47415742,346505367.5697887
2026-04-03,BKN vs. ATL,0.6615799030424725,AWAY,AWAY,25094757.8346151,22836229.62949974,369341597.1992884
2026-04-03,PHI vs. MIN,0.579662116784937,HOME,AWAY,10872710.7183559,-10872710.7183559,358468886.48093253
2026-04-03,CHA vs. IND,0.7625606116293024,HOME,AWAY,44955422.35433228,-44955422.35433228,313513464.12660027
2026-04-04,PHI vs. DET,0.5829129874872798,AWAY,AWAY,9764032.84538683,8885269.889302013,322398734.0159023
2026-04-04,DEN vs. SAS,0.5756192049298263,HOME,AWAY,8806860.057229316,-8806860.057229316,313591873.95867294
2026-04-04,MIA vs. WAS,0.7240654953319497,HOME,AWAY,32993061.027953934,-32993061.027953934,280598812.930719
2026-04-05,NOP vs. ORL,0.5663097347947254,HOME,AWAY,6294324.230273496,-6294324.230273496,274304488.70044553
2026-04-05,GSW vs. HOU,0.5443761038605714,AWAY,AWAY,2996125.3201276097,2726474.0413161246,277030962.7417617
2026-04-05,SAC vs. LAC,0.6413802854448682,AWAY,AWAY,17126932.791912045,15585508.84063996,292616471.58240163
2026-04-05,DAL vs. LAL,0.6719135382063395,AWAY,AWAY,22778653.501680255,20728574.68652903,313345046.2689307
2026-04-05,OKC vs. UTA,0.76851097076435,HOME,AWAY,40274820.22072288,-40274820.22072288,273070226.0482078
2026-04-05,MIN vs. CHA,0.5920588284126393,AWAY,AWAY,9814951.301918218,8931605.684745578,282001831.73295337
2026-04-05,CHI vs. PHX,0.6186341381507503,AWAY,AWAY,14068420.911359694,12802263.02933732,294804094.7622907
2026-04-05,CLE vs. IND,0.7369451788896075,HOME,AWAY,33008768.370879367,-33008768.370879367,261795326.39141136
2026-04-05,BKN vs. WAS,0.6046536119709385,HOME,AWAY,11139851.35576179,-11139851.35576179,250655475.03564957
2026-04-05,BOS vs. TOR,0.6782458613667016,HOME,AWAY,20345071.05399813,-20345071.05399813,230310403.98165143
2026-04-06,DEN vs. POR,0.6021899841685788,HOME,AWAY,9502383.902749073,-9502383.902749073,220808020.07890236
2026-04-06,SAS vs. PHI,0.7674802769407847,HOME,AWAY,28261444.694181617,-28261444.694181617,192546575.38472074
2026-04-06,MEM vs. CLE,0.5506689497569044,AWAY,AWAY,2738905.9527168893,2492404.416972369,195038979.8016931
2026-04-06,ATL vs. NYK,0.676481731662196,HOME,AWAY,15650276.42369582,-15650276.42369582,179388703.37799728
2026-04-07,NOP vs. UTA,0.6831626920182184,HOME,AWAY,15023347.637412082,-15023347.637412082,164365355.7405852
2026-04-07,PHX vs. HOU,0.670724337945649,HOME,AWAY,12692414.033817997,-12692414.033817997,151672941.7067672
2026-04-07,LAC vs. DAL,0.7916438194314429,HOME,AWAY,21335870.00785304,-21335870.00785304,130337071.69891417
2026-04-07,LAL vs. OKC,0.6383598097314155,HOME,AWAY,7851277.345127214,-7851277.345127214,122485794.35378696
2026-04-07,GSW vs. SAC,0.6051192335377064,HOME,AWAY,5241912.017466633,-5241912.017466633,117243882.33632033
2026-04-07,IND vs. MIN,0.6007626928582918,AWAY,AWAY,4749560.732999758,4322100.267029779,121565982.6033501
2026-04-07,BOS vs. CHA,0.6314472234018959,HOME,AWAY,6881977.074427557,-6881977.074427557,114684005.52892254
2026-04-07,BKN vs. MIL,0.6239889927126766,HOME,AWAY,6043562.778420331,-6043562.778420331,108640442.75050221
2026-04-07,TOR vs. MIA,0.6589477815477217,HOME,AWAY,7717956.218900182,-7717956.218900182,100922486.53160203
2026-04-08,DEN vs. MEM,0.7747274540849173,HOME,AWAY,13300958.152457003,-13300958.152457003,87621528.37914503
2026-04-08,PHX vs. DAL,0.7826746095889777,HOME,AWAY,11913362.515360545,-11913362.515360545,75708165.86378448
2026-04-08,LAC vs. OKC,0.621764954275598,HOME,AWAY,3901280.528459761,-3901280.528459761,71806885.33532472
2026-04-08,SAS vs. POR,0.7402702773213486,HOME,AWAY,8165394.297618908,-8165394.297618908,63641491.03770581
2026-04-08,DET vs. MIL,0.8076029814176229,HOME,AWAY,9485409.21944236,-9485409.21944236,54156081.81826345
2026-04-08,ORL vs. MIN,0.6630995821732469,HOME,AWAY,3965299.4129321785,-3965299.4129321785,50190782.40533127
2026-04-08,CLE vs. ATL,0.5532067123587956,HOME,AWAY,780781.3323465675,-780781.3323465675,49410001.0729847
2026-04-09,NYK vs. BOS,0.7206802330388143,HOME,AWAY,5110667.061695951,-5110667.061695951,44299334.011288755
2026-04-09,GSW vs. LAL,0.5340427652222579,AWAY,AWAY,243666.8020706038,221736.78988424945,44521070.801173
2026-04-09,HOU vs. PHI,0.6689743485602795,HOME,AWAY,3397067.8520304123,-3397067.8520304123,41124002.94914259
2026-04-09,TOR vs. MIA,0.7137646453950225,HOME,AWAY,4104384.1953008166,-4104384.1953008166,37019618.75384177
2026-04-09,BKN vs. IND,0.6486955513874357,HOME,AWAY,2430770.2377855694,-2430770.2377855694,34588848.5160562
2026-04-09,WAS vs. CHI,0.5615260472985213,HOME,AWAY,689066.4051362554,-689066.4051362554,33899782.110919945
2026-04-10,MIL vs. BKN,0.7006783813695543,HOME,AWAY,3150590.880317741,-3150590.880317741,30749191.230602205
2026-04-10,SAS vs. DAL,0.8102517934059302,HOME,AWAY,4625733.6784391515,-4625733.6784391515,26123457.552163053
2026-04-10,UTA vs. MEM,0.6998138286806515,HOME,AWAY,2416020.886657237,-2416020.886657237,23707436.665505815
2026-04-10,DEN vs. OKC,0.6218394283031066,HOME,AWAY,1222582.7917801507,-1222582.7917801507,22484853.873725664
2026-04-10,POR vs. LAC,0.6912385263081622,HOME,AWAY,1978331.0123894974,-1978331.0123894974,20506522.861336168
2026-04-10,LAL vs. PHX,0.6822021420614581,HOME,AWAY,1707033.3349269782,-1707033.3349269782,18799489.52640919
2026-04-10,SAC vs. GSW,0.5957988290435164,HOME,AWAY,712602.7253602095,-712602.7253602095,18086886.80104898
2026-04-10,HOU vs. MIN,0.6083820276277507,HOME,AWAY,805013.9044087799,-805013.9044087799,17281872.8966402
2026-04-10,WAS vs. MIA,0.5392940108158308,HOME,AWAY,142677.81638497856,-142677.81638497856,17139195.08025522
2026-04-10,CHI vs. ORL,0.6295305440318799,HOME,AWAY,953030.3059739599,-953030.3059739599,16186164.774281261
2026-04-10,CHA vs. DET,0.7253656005936572,HOME,AWAY,1713991.6619162608,-1713991.6619162608,14472173.112365
2026-04-10,ATL vs. CLE,0.747979546636011,HOME,AWAY,1704221.3738945227,-1704221.3738945227,12767951.738470478
2026-04-10,BOS vs. NOP,0.7016985248290146,HOME,AWAY,1193467.390241084,-1193467.390241084,11574484.348229393
2026-04-10,NYK vs. TOR,0.6811195231647483,HOME,AWAY,956924.5930344381,-956924.5930344381,10617559.755194955
2026-04-12,OKC vs. PHX,0.7220304313018275,HOME,AWAY,1105737.5360412784,-1105737.5360412784,9511822.219153676
2026-04-12,HOU vs. MEM,0.7566555470874242,HOME,AWAY,1163400.6310048145,-1163400.6310048145,8348421.588148862
2026-04-12,MIN vs. NOP,0.7279806247089097,HOME,AWAY,895489.7564072513,-895489.7564072513,7452931.831741611
2026-04-12,DAL vs. CHI,0.5842448603918529,HOME,AWAY,237321.99526676032,-237321.99526676032,7215609.83647485
2026-04-12,SAS vs. DEN,0.7820665723543161,HOME,AWAY,978760.1141038128,-978760.1141038128,6236849.722371037
2026-04-12,LAL vs. UTA,0.7949589611613924,HOME,AWAY,888188.4253299828,-888188.4253299828,5348661.297041055
2026-04-12,LAC vs. GSW,0.756684942000903,HOME,AWAY,654282.6917381474,-654282.6917381474,4694378.6053029075
2026-04-12,POR vs. SAC,0.7937054456837146,HOME,AWAY,665437.712438315,-665437.712438315,4028940.8928645924
2026-04-12,TOR vs. BKN,0.7856516079734611,HOME,AWAY,554084.0491131283,-554084.0491131283,3474856.843751464
2026-04-12,PHI vs. MIL,0.7532328682535394,HOME,AWAY,418772.5427967599,-418772.5427967599,3056084.300954704
2026-04-12,NYK vs. CHA,0.6905777604131744,HOME,AWAY,267830.1254732895,-267830.1254732895,2788254.1754814144
2026-04-12,MIA vs. ATL,0.5686636771196336,HOME,AWAY,65989.41493677004,-65989.41493677004,2722264.760544644
2026-04-12,IND vs. DET,0.5735883001425377,AWAY,AWAY,71462.18215503829,65030.58576108484,2787295.346305729
2026-04-12,CLE vs. WAS,0.7558772009598845,HOME,AWAY,339778.5418975758,-339778.5418975758,2447516.804408153
2026-04-12,BOS vs. ORL,0.7206392192073258,HOME,AWAY,253103.43393943761,-253103.43393943761,2194413.370468715
